Seq	SIMBAD_ID	M	eM1	eM2	R	eR1	eR2	Teff	eTeff1	eTeff2	L	eL1	eL2	Meta	eMeta1	eMeta2	logg	elogg1	elogg2	rho	erho1	erho2	Prot	eProt1	eProt2	Age	eAge1	eAge2	cutoff	class	type	cat1	cat2	e_M	e_R	e_Teff	e_L	mode
296	KIC9700430	1.221	0.0672681202353686	0.0909175450614456	1.511	0.0451774279923061	0.0469574275274956	6111	90	90	2.801	0.241816090376488	0.241816090376488	0.024	0.1	0.1	4.164	0.01552417469626	0.0164924225024706	0.3525	0.0186507356691365	0.0180376367908881	26.83	2.66	2.66	4.007	1.66718835168676	1.14945900318367	3.7883557	MS	F	serenelli17	garcia14	6.47770947161401	3.04880395499013	1.47275405007364	8.63320565428375	Ast
297	KIC9702369	1.281	0.0502095608425328	0.0481040538832228	1.379	0.0183847763108502	0.0183847763108502	6431	50	50	2.29	0.20188288836486	0.20188288836486	0.03	0.1	0.1	4.266	0.00670820393249937	0.00670820393249937	0.488	0.00468126927232348	0.00461613225547102	12.04	1.12	1.12	1.888	0.475184174820669	0.453657359689006	3.5785957	MS	F	serenelli17	garcia14	3.83737762395611	1.33319625169327	0.777484061576738	8.81584665348734	Ast
298	KIC9702752	1.188	0.0422018956920184	0.0446542271235322	1.701	0.025	0.0258069758011279	5770	62	62	2.656	0.233806485366682	0.233806485366682	0.265	0.1	0.1	4.051	0.00921954445729289	0.00921954445729289	0.2412	0.00573661659865813	0.00563657857214818	54.84	6.38	6.38	6.241	0.945494579571982	0.853836635428581	4.0118812	MS	G	serenelli17	garcia14	3.65556072456021	1.49344432102081	1.07452339688042	8.80295502133592	Ast
299	KIC9715099	1.37	0.15	0.17	2.49	0.1	0.11	6225	53	53	9.337	0.806574526556546	0.806574526556546	-0.22	0.4	0.3	3.78	0.019	0.019	0.0886	0.0032	0.0031	4.81	0.46	0.46	4	1	0.7	3.7136287	MS	F	C14sdss	garcia14	11.6788321167883	4.21686746987952	0.85140562248996	8.63847624029717	Ast
300	KIC9754284	1.276	0.0628012738724303	0.0812157620169878	1.621	0.0298328677803526	0.0346698716467194	6182	54	54	3.351	0.281864611514729	0.281864611514729	0.025	0.1	0.1	4.123	0.0120415945787923	0.0136014705087354	0.2992	0.00783884717289475	0.00783520293291756	15.22	1.32	1.32	3.483	1.09343358280236	0.925700275467173	3.7418152	MS	F	serenelli17	garcia14	5.64330077936591	1.98959714457347	0.873503720478809	8.41135814726139	Ast
301	KIC9757640	1.154	0.0694046107978425	0.0724706837279738	1.774	0.0490917508345343	0.0490917508345343	5506	94	94	3.35	0.299077350987442	0.299077350987442	0.346	0.1	0.1	4.001	0.0161245154965971	0.0161245154965971	0.2065	0.0107596773185816	0.0105895352117078	48.4	5.02	5.02	7.589	1.37225690014662	1.21197731001863	4.1849332	PMS	G	serenelli17	garcia14	6.14710981481007	2.76729147883508	1.70722847802397	8.92768211902811	Ast
302	KIC9762786	1.38	0.14	0.19	1.96	0.1	0.12	6482	52	52	6.917	0.598725134424361	0.598725134424361	0.06	0.15	0.15	3.99	0.014	0.014	0.1826	0.013	0.012	2.43	0.21	0.21	3.4	1.5	0.8	3.5451652	MS	F	C14sdss	garcia14	11.9565217391304	5.61224489795918	0.802221536562789	8.65584985433513	Ast
303	KIC9787965	1.31	0.0845990543682375	0.0835284382710463	2.062	0.0846286003665428	0.0782432105680742	6200	65	65	7.654	0.783754291524599	0.783754291524599	0.001	0.1	0.1	3.926	0.0191049731745428	0.0200997512422418	0.1489	0.0111745541745521	0.0107012597856514	17.82	2.78	2.78	3.735	0.652996171504857	0.649781501737315	3.7300162	MS	F	serenelli17	garcia14	6.41707987172839	3.94936495961729	1.04838709677419	10.2397999937889	Ast
304	KIC9788260	1.459	0.107377837564369	0.121235308388274	3.131	0.114529472189476	0.130678996016958	5354	58	58	NA	NA	NA	-0.183	0.101	0.101	3.611	0.0110453610171873	0.0110453610171873	0.04763	0.00258080309981215	0.00242352504422793	37.45	5.66	5.66	2.303	0.742860686804733	0.498142549879048	4.2845692	PMS	G	serenelli17	garcia14	7.83458348021396	3.91581712242788	1.08330220395966	100	Ast
305	KIC9791157	1.186	0.0492442890089805	0.0575847201955519	1.952	0.0376961536499415	0.039560080889705	5852	63	63	4.555	0.40781935746871	0.40781935746871	-0.047	0.1	0.1	3.929	0.0116619037896906	0.0116619037896906	0.1589	0.0058789905596114	0.00583495338456101	21.02	2.2	2.2	5.604	0.74379365418105	0.640420174572913	3.9581302	MS	G	serenelli17	garcia14	4.50375249597523	1.97889945029832	1.07655502392344	8.95322409371483	Ast
306	KIC9812421	1.34	0.0980815986819138	0.0933005894943864	3.169	0.0873613186713662	0.0854400374531753	5265	63	63	6.972	0.630803950774799	0.630803950774799	-0.231	0.1	0.1	3.562	0.00921954445729289	0.00921954445729289	0.04208	0.000776311361503875	0.000773259400201511	12.71	1.21	1.21	3.036	0.84504437753292	0.706823881882892	4.3429087	PMS	G	serenelli17	garcia14	7.14112642448881	2.72643351411394	1.1965811965812	9.04767571392425	Ast
307	KIC9812850	1.339	0.0552177507691141	0.0602079728939615	1.789	0.0250599281722833	0.029732137494637	6407	47	47	4.628	0.38147187235337	0.38147187235337	-0.125	0.1	0.1	4.059	0.00640312423743285	0.00640312423743285	0.2342	0.00176093299134294	0.00191786183026828	5.19	0.79	0.79	2.809	0.352150535992777	0.3452100809652	3.5943277	MS	F	serenelli17	garcia14	4.31014651467795	1.53136013602349	0.733572654908694	8.2426938710754	Ast
308	KIC9821513	1.291	0.068622153857191	0.0960416576283438	1.775	0.0560357029044876	0.0593632883186233	6550	65	65	5.837	0.488221059178963	0.488221059178963	-0.307	0.101	0.101	4.048	0.014142135623731	0.0131529464379659	0.2299	0.0122443456338018	0.0119600167223963	10.34	1.15	1.15	2.812	0.961961017921205	0.637941219862771	3.5005912	MS	F	serenelli17	garcia14	6.37737457341343	3.25067580910172	0.99236641221374	8.36424634536514	Ast
309	KIC9880787	1.168	0.0537121960079831	0.0554707129934347	2.014	0.0389101529166874	0.0398120584747888	6074	56	56	5.216	0.446910121855063	0.446910121855063	-0.314	0.102	0.102	3.896	0.010295630140987	0.010295630140987	0.1427	0.00429250160163045	0.00416465904967021	21.07	2.61	2.61	4.924	0.67179535574459	0.620797068292047	3.8126092	MS	F	serenelli17	garcia14	4.6739258990333	1.95437466215184	0.921962462956865	8.56806215212927	Ast
310	KIC9893470	1.626	0.0726223106214612	0.0718401002226472	3.399	0.107154094648781	0.123032516027268	5936	56	56	14.43	1.25161343147022	1.25161343147022	-0.054	0.1	0.1	3.588	0.0184390889145858	0.0194164878389476	0.04143	0.00320414154493836	0.00298091194770996	15.65	1.33	1.33	1.779	0.247202346267182	0.242886804911259	3.9030682	PMS	G	serenelli17	garcia14	4.4422635560919	3.38609312556707	0.943396226415094	8.67368975377839	Ast
311	KIC9908400	1.53	0.0581377674149945	0.059464274989274	2.764	0.0339705755029261	0.0354682957019364	6000	55	55	9.868	0.865355868576696	0.865355868576696	0.16	0.1	0.1	3.739	0.00848528137423857	0.00848528137423857	0.07242	0.00146397596974814	0.00145560647497873	17.295	0.295	0.295	2.489	0.159962495604438	0.159962495604438	3.8611162	PMS	F	serenelli17	mcquillan14	3.8432040001395	1.25613008691864	0.916666666666667	8.76931362562522	Ast
313	EPIC211388204	0.901022473	0.02230929	0.02230929	0.851990228	0.059362642	0.059362642	5439	213	171	0.5858	0.0655657565332815	0.0655657565332815	-0.188	0.2	0.36	4.519	0.045	0.171	NA	NA	NA	31.8	1.6	1.6	4.2	0.7	0.7	4.2288517	MS	G	huber16	barnes16	2.47599706650158	6.96752615805823	3.53006067291782	11.1925156253468	Clust
314	EPIC211389428	0.523	0.057	0.076	0.466	0.044	0.062	4091	48	48	0.1274	0.0255582090958597	0.0255582090958597	-0.152	0.16	0.24	4.816	0.064	0.04	NA	NA	NA	28.722914	0	0	4.2	0.7	0.7	5.1124657	PMS	K	huber16	gonzalez16	12.7151051625239	11.3733905579399	1.17330725983867	20.0613886152745	Clust
315	EPIC211389537	0.811574132	0.022540511	0.022540511	0.735511402	0.055598703	0.055598703	5120	161	201	0.3613	0.0476972777105219	0.0476972777105219	-0.24	0.25	0.4	4.584	0.04	0.744	NA	NA	NA	26.29862	0	0	4.2	0.7	0.7	4.4379562	MS	K	huber16	gonzalez16	2.7773816477433	7.55918981661144	3.53515625	13.2015714670695	Clust
316	EPIC211389716	1.328877564	0.029309816	0.029309816	1.703595476	0.102366626	0.102366626	6214	151	189	3.947	0.379491151912935	0.379491151912935	-0.116	0.16	0.28	4.227	0.11	0.154	NA	NA	NA	29.035177	0	0	4.2	0.7	0.7	3.7208392	MS	F	huber16	gonzalez16	2.20560695687989	6.00885758632996	2.73575796588349	9.61467321796137	Clust
317	EPIC211389931	0.526	0.061	0.098	0.46	0.053	0.073	4110	65	48	0.1233	0.0256712260683896	0.0256712260683896	-0.242	0.25	0.3	4.815	0.081	0.045	NA	NA	NA	20.169975	0	0	4.2	0.7	0.7	5.1000112	PMS	K	huber16	gonzalez16	15.1140684410646	13.695652173913	1.37469586374696	20.8201346864474	Clust
318	EPIC211390071	0.526	0.038	0.053	0.465	0.034	0.044	4048	48	48	0.1593	0.0390050523803052	0.0390050523803052	-0.087	0.12	0.15	4.82	0.036	0.036	NA	NA	NA	12.662815	0	0	4.2	0.7	0.7	5.1406522	PMS	K	huber16	gonzalez16	8.65019011406844	8.38709677419355	1.18577075098814	24.4852808413717	Clust
319	EPIC211390107	1.074544862	0.027654893	0.027654893	1.181439253	0.09297622	0.09297622	5754	271	226	1.404	0.155753389299964	0.155753389299964	-0.26	0.25	0.35	4.431	0.08	0.288	NA	NA	NA	33.39141	0	0	4.2	0.7	0.7	4.0223692	MS	G	huber16	gonzalez16	2.57363782360164	7.86974190707713	4.31873479318735	11.0935462464362	Clust
320	EPIC211390158	1.231676282	0.026055764	0.026055764	1.464557978	0.087141515	0.087141515	6106	181	181	2.686	0.238329284312534	0.238329284312534	-0.271	0.25	0.3	4.268	0.13	0.182	NA	NA	NA	12.203753	0	0	4.2	0.7	0.7	3.7916332	MS	F	huber16	gonzalez16	2.11547176646859	5.95002152929449	2.96429741238126	8.87301877559696	Clust
321	EPIC211390800	1.385889477	0.033697923	0.033697923	1.92103295	0.134616324	0.134616324	6172	227	189	5.015	0.534976680169782	0.534976680169782	-0.087	0.16	0.24	4.193	0.115	0.184	NA	NA	NA	20.008078	0	0	4.2	0.7	0.7	3.7483702	MS	F	huber16	gonzalez16	2.43150146957931	7.00749687817692	3.3700583279326	10.6675310103645	Clust
322	EPIC211391125	0.857599526	0.022121597	0.022121597	0.801344755	0.055959984	0.055959984	5265	188	156	0.4691	0.056777953422704	0.056777953422704	-0.233	0.25	0.4	4.553	0.048	0.072	NA	NA	NA	31.506247	0	0	4.2	0.7	0.7	4.3429087	MS	G	huber16	gonzalez16	2.57947868781821	6.98325953353248	3.26685660018993	12.1035927142835	Clust
323	EPIC211391208	0.514	0.13	0.152	0.462	0.105	0.129	4136	293	293	0.06754	0.0169519487689087	0.0169519487689087	-0.202	0.2	0.28	4.811	0.14	0.12	NA	NA	NA	25.84418	0	0	4.2	0.7	0.7	5.0829682	PMS	K	huber16	gonzalez16	27.431906614786	25.3246753246753	7.08413926499033	25.0991246208302	Clust
324	EPIC211391297	0.387	0.143	0.119	0.363	0.119	0.089	3799	396	180	0.1873	0.0323326931738828	0.0323326931738828	-0.068	0.15	0.24	4.902	0.1	0.12	NA	NA	NA	12.231987	0	0	4.2	0.7	0.7	5.3038717	PMS	K	huber16	gonzalez16	33.8501291989664	28.6501377410468	7.58094235325086	17.2625163768728	Clust
325	EPIC211391564	0.301	0.061	0.051	0.289	0.038	0.04	3767	44	44	0.05262	0.0135221173912179	0.0135221173912179	-0.252	0.1	0.1	5	0.035	0.042	NA	NA	NA	28.855915	0	0	4.2	0.7	0.7	5.3248477	PMS	K	huber16	gonzalez16	18.6046511627907	13.4948096885813	1.1680382267056	25.6976765321511	Clust
326	EPIC211391621	0.708	0.053	0.084	0.641	0.049	0.071	4546	137	109	0.4834	0.0759319748281356	0.0759319748281356	-0.102	0.2	0.24	4.663	0.056	0.035	NA	NA	NA	16.02834	0	0	4.2	0.7	0.7	4.8142132	PMS	K	huber16	gonzalez16	9.67514124293785	9.3603744149766	2.70567531896172	15.7078971510417	Clust
327	EPIC211392113	1.322946651	0.026948561	0.026948561	1.764143236	0.099450641	0.099450641	6086	186	148	3.988	0.342952638240505	0.342952638240505	-0.122	0.2	0.32	4.185	0.165	0.165	NA	NA	NA	12.83671	0	0	4.2	0.7	0.7	3.8047432	MS	F	huber16	gonzalez16	2.037010410029	5.6373336909702	2.74400262898455	8.59961480041387	Clust
328	EPIC211392234	1.096355666	0.025098711	0.025098711	1.089045977	0.067732689	0.067732689	6122	147	184	1.419	0.14552648881114	0.14552648881114	-0.259	0.25	0.3	4.254	0.125	0.15	NA	NA	NA	26.096712	0	0	4.2	0.7	0.7	3.7811452	MS	F	huber16	gonzalez16	2.28928547353355	6.21945174312875	2.70336491342698	10.255566512413	Clust
329	EPIC211392354	1.261285587	0.02771188	0.02771188	1.50048534	0.090607689	0.090607689	6205	152	191	2.977	0.285027924776227	0.285027924776227	-0.172	0.2	0.24	4.237	0.1	0.2	NA	NA	NA	6.463573	0	0	4.2	0.7	0.7	3.7267387	MS	F	huber16	gonzalez16	2.19711382462662	6.03855876392634	2.76390008058018	9.57433405361865	Clust
330	EPIC211392455	0.506	0.106	0.149	0.454	0.101	0.124	4105	277	277	0.05122	0.0210101177815048	0.0210101177815048	-0.216	0.2	0.28	4.819	0.133	0.114	NA	NA	NA	26.731054	0	0	4.2	0.7	0.7	5.1032887	PMS	K	huber16	gonzalez16	25.197628458498	24.7797356828194	6.74786845310597	41.0193631032894	Clust
331	EPIC211392789	0.907915353	0.021389188	0.021389188	0.853438126	0.057882877	0.057882877	5486	221	176	0.6032	0.0628687780764249	0.0628687780764249	-0.191	0.2	0.36	4.502	0.05	0.17	NA	NA	NA	29.057743	0	0	4.2	0.7	0.7	4.1980432	MS	G	huber16	gonzalez16	2.35585706633601	6.78231675344675	3.61830113014947	10.4225427845532	Clust
332	EPIC211392837	1.345	0.292	0.162	5.694	1.675	0.958	4747	93	74	32.37	3.30491102512787	3.30491102512787	0.03	0.1	0.1	3.007	0.155	0.155	NA	NA	NA	0.237139	0	0	4.2	0.7	0.7	4.6824577	PMS	K	huber16	gonzalez16	16.8773234200743	23.1208289427468	1.75900568780282	10.209796185134	Clust
333	EPIC211392859	0.264	0.055	0.034	0.261	0.037	0.027	3679	43	43	0.161	0.0443105484069415	0.0443105484069415	-0.202	0.1	0.08	5.022	0.03	0.036	NA	NA	NA	23.879976	0	0	4.2	0.7	0.7	5.3825317	PMS	M	huber16	gonzalez16	16.8560606060606	12.2605363984674	1.16879586844251	27.5220797558643	Clust
334	EPIC211392899	0.453	0.109	0.091	0.41	0.088	0.072	3968	213	121	0.1451	0.0238293219241714	0.0238293219241714	-0.173	0.16	0.24	4.872	0.08	0.08	NA	NA	NA	30.394615	0	0	4.2	0.7	0.7	5.1930922	PMS	K	huber16	gonzalez16	22.075055187638	19.5121951219512	4.20866935483871	16.4226891276164	Clust
335	EPIC211393067	0.598	0.066	0.12	0.541	0.059	0.119	4361	69	52	0.2042	0.0324555478300054	0.0324555478300054	-0.326	0.25	0.45	4.737	0.126	0.045	NA	NA	NA	4.859179	0	0	4.2	0.7	0.7	4.9354807	PMS	K	huber16	gonzalez16	15.5518394648829	16.4510166358595	1.38729649163036	15.8939999167509	Clust
336	EPIC211393129	1.253111439	0.025085366	0.025085366	1.630490349	0.092504294	0.092504294	5927	175	175	3.095	0.253536757841434	0.253536757841434	-0.161	0.2	0.32	4.281	0.145	0.319	NA	NA	NA	12.125143	0	0	4.2	0.7	0.7	3.9089677	MS	G	huber16	gonzalez16	2.00184638167683	5.67340334499582	2.95258984309094	8.19181770085407	Clust
337	EPIC211393422	0.521	0.095	0.114	0.47	0.087	0.1	4117	240	240	0.2111	0.051843357588424	0.051843357588424	-0.152	0.2	0.28	4.796	0.096	0.08	NA	NA	NA	29.035177	0	0	4.2	0.7	0.7	5.0954227	PMS	K	huber16	gonzalez16	20.0575815738964	19.8936170212766	5.82948749089143	24.5586724720152	Clust
338	EPIC211394056	1.397496155	0.037525874	0.037525874	1.926693046	0.140903169	0.140903169	6222	188	188	5.18	0.643352462113115	0.643352462113115	-0.061	0.15	0.18	4.183	0.15	0.27	NA	NA	NA	18.276964	0	0	4.2	0.7	0.7	3.7155952	MS	F	huber16	gonzalez16	2.6852219854587	7.31321313960875	3.02153648344584	12.4199317010254	Clust
339	EPIC211394185	0.877	0.063	0.063	0.756	0.036	0.036	4777	141	141	0.5329	0.068155919388572	0.068155919388572	-0.156	0.2	0.28	4.633	0.036	0.036	NA	NA	NA	30.4	1.8	1.8	4.2	0.7	0.7	4.6627927	MS	K	huber16	barnes16	7.18358038768529	4.76190476190476	2.95164329076826	12.7896264568534	Clust
340	EPIC211394279	0.468	0.188	0.188	0.414	0.205	0.159	4010	623	389	0.1196	0.0294738745080058	0.0294738745080058	-0.207	0.24	0.32	4.851	0.145	0.203	NA	NA	NA	27.763176	0	0	4.2	0.7	0.7	5.1655612	PMS	K	huber16	gonzalez16	40.1709401709402	43.9613526570048	12.6184538653367	24.6437077826135	Clust
341	EPIC211394397	1.315316053	0.019794182	0.019794182	1.717215741	0.080592302	0.080592302	6121	183	183	3.828	0.139393981003464	0.139393981003464	-0.106	0.16	0.24	4.168	0.18	0.252	NA	NA	NA	29.171095	0	0	4.2	0.7	0.7	3.7818007	MS	F	huber16	gonzalez16	1.50489929434473	4.69319608921521	2.98970756412351	3.64143106069656	Clust
342	EPIC211394534	0.832042595	0.023835927	0.023835927	0.793434014	0.061786532	0.061786532	5084	181	181	0.4182	0.0581179716534014	0.0581179716534014	-0.215	0.24	0.36	4.59	0.035	0.049	NA	NA	NA	31.666346	0	0	4.2	0.7	0.7	4.4615542	MS	K	huber16	gonzalez16	2.86474840870376	7.78723005439492	3.56018882769473	13.8971716053088	Clust
343	EPIC211394537	1.09890525	0.025738598	0.025738598	1.146728327	0.074742642	0.074742642	5994	181	181	1.488	0.155756427349447	0.155756427349447	-0.303	0.25	0.35	4.346	0.095	0.209	NA	NA	NA	19.079012	0	0	4.2	0.7	0.7	3.8650492	MS	G	huber16	gonzalez16	2.34220357032601	6.51790317202132	3.01968635301969	10.4675018380005	Clust
344	EPIC211394542	0.551	0.098	0.117	0.487	0.09	0.103	4177	253	253	0.1072	0.0260522270055502	0.0260522270055502	-0.161	0.2	0.28	4.787	0.102	0.085	NA	NA	NA	26.711956	0	0	4.2	0.7	0.7	5.0560927	PMS	K	huber16	gonzalez16	19.5099818511797	19.8151950718686	6.05697869284175	24.302450564879	Clust
345	EPIC211394607	1.27016482	0.027459095	0.027459095	1.552254565	0.095628035	0.095628035	6158	188	188	3.131	0.285407623272984	0.285407623272984	-0.137	0.18	0.24	4.226	0.132	0.198	NA	NA	NA	10.289683	0	0	4.2	0.7	0.7	3.7575472	MS	F	huber16	gonzalez16	2.16185290031887	6.16058970971685	3.05293926599545	9.115542103896	Clust
346	EPIC211394644	0.971584155	0.023419305	0.023419305	0.911794965	0.063308531	0.063308531	5776	228	182	0.8065	0.0858021870080705	0.0858021870080705	-0.256	0.25	0.35	4.42	0.075	0.24	NA	NA	NA	14.999545	0	0	4.2	0.7	0.7	4.0079482	MS	G	huber16	gonzalez16	2.41042475625799	6.94328587348582	3.54916897506925	10.6388328590292	Clust
347	EPIC211394919	0.373	0.061	0.061	0.337	0.051	0.044	3845	46	46	0.07005	0.0175696300916922	0.0175696300916922	-0.217	0.1	0.12	4.943	0.05	0.05	NA	NA	NA	29.40047	0	0	4.2	0.7	0.7	5.2737187	PMS	K	huber16	gonzalez16	16.3538873994638	14.0949554896142	1.1963589076723	25.0815561623015	Clust
348	EPIC211395037	0.936817056	0.025078636	0.025078636	0.905109246	0.069995296	0.069995296	5541	219	219	0.7047	0.0860807345491722	0.0860807345491722	-0.255	0.25	0.35	4.499	0.055	0.132	NA	NA	NA	40.652348	0	0	4.2	0.7	0.7	4.1619907	MS	G	huber16	gonzalez16	2.67700463386952	7.73335332826773	3.95235517054683	12.2152312401266	Clust
349	EPIC211395187	0.237	0.023	0.023	0.244	0.02	0.019	3486	41	34	0.1478	0.0626569115710506	0.0626569115710506	0.088	0.1	0.1	5.031	0.03	0.025	NA	NA	NA	27.35691	0	0	4.2	0.7	0.7	5.5090432	PMS	M	huber16	gonzalez16	9.70464135021097	7.99180327868853	1.07573149741824	42.3930389519964	Clust
350	EPIC211395281	0.398	0.052	0.062	0.365	0.039	0.055	3820	46	46	0.1745	0.0624810272106901	0.0624810272106901	-0.112	0.1	0.1	4.916	0.064	0.04	NA	NA	NA	15.606852	0	0	4.2	0.7	0.7	5.2901062	PMS	K	huber16	gonzalez16	14.321608040201	12.8767123287671	1.20418848167539	35.8057462525445	Clust
351	EPIC211395492	0.444	0.15	0.18	0.39	0.136	0.133	3979	423	352	0.03191	0.00931215819503023	0.00931215819503023	-0.217	0.25	0.3	4.855	0.168	0.14	NA	NA	NA	27.33691	0	0	4.2	0.7	0.7	5.1858817	PMS	K	huber16	gonzalez16	37.1621621621622	34.4871794871795	9.73862779592863	29.1825703385466	Clust
352	EPIC211395555	0.803739788	0.021057409	0.021057409	0.77001249	0.056588001	0.056588001	4925	196	196	0.3614	0.0440405224302132	0.0440405224302132	-0.182	0.2	0.28	4.616	0.035	0.042	NA	NA	NA	24.378206	0	0	4.2	0.7	0.7	4.5657787	MS	K	huber16	gonzalez16	2.61992865282912	7.34897183291144	3.97969543147208	12.1860881101863	Clust
353	EPIC211395606	0.543	0.121	0.145	0.484	0.12	0.113	4151	318	318	0.2243	0.0401520542216548	0.0401520542216548	-0.173	0.2	0.28	4.795	0.105	0.105	NA	NA	NA	26.654829	0	0	4.2	0.7	0.7	5.0731357	PMS	K	huber16	gonzalez16	24.4935543278085	24.0702479338843	7.66080462539147	17.9010495861145	Clust
354	EPIC211395620	0.739347361	0.021320388	0.021320388	0.634808144	0.048299867	0.048299867	4882	155	155	0.232	0.0326372900381297	0.0326372900381297	-0.191	0.2	0.44	4.608	0.04	1.136	NA	NA	NA	30.7	3.6	3.6	4.2	0.7	0.7	4.5939652	MS	K	huber16	barnes16	2.88367675664159	7.60857708845021	3.17492830807046	14.0677974302283	Clust
355	EPIC211395699	1.029180461	0.026493216	0.026493216	1.059911264	0.077616826	0.077616826	5756	204	204	1.11	0.130348297772432	0.130348297772432	-0.236	0.2	0.28	4.443	0.065	0.234	NA	NA	NA	23.83431	0	0	4.2	0.7	0.7	4.0210582	MS	G	huber16	gonzalez16	2.5742051082332	7.32295510353214	3.54412786657401	11.7430898894083	Clust
356	EPIC211395891	0.507	0.037	0.052	0.444	0.034	0.044	3978	47	47	0.1552	0.0312674005633491	0.0312674005633491	-0.068	0.12	0.15	4.837	0.042	0.035	NA	NA	NA	29.012648	0	0	4.2	0.7	0.7	5.1865372	PMS	K	huber16	gonzalez16	8.77712031558185	8.78378378378378	1.18149824032177	20.1465209815394	Clust
357	EPIC211395912	0.545	0.115	0.138	0.499	0.115	0.126	4207	307	307	0.0664	0.0187977147021351	0.0187977147021351	-0.201	0.2	0.32	4.779	0.12	0.1	NA	NA	NA	25.081383	0	0	4.2	0.7	0.7	5.0364277	PMS	K	huber16	gonzalez16	23.2110091743119	24.1482965931864	7.29736154028999	28.3098112983963	Clust
